access_point_id,stop_id,raw_stop_id,stop_name,mode,source_feed,district,in_system_a,in_system_b
iett_292238__bus,iett_292238,292238,UZUNYAYLA,bus,iett_gtfs,Esenyurt,True,False
iett_292240__bus,iett_292240,292240,OKTAY RIFAT CADDESİ,bus,iett_gtfs,Esenyurt,True,False
iett_292242__bus,iett_292242,292242,SEBAHATTİN ZAİM İLKOKULU,bus,iett_gtfs,Esenyurt,True,False
iett_509457__bus,iett_509457,509457,YEŞİLTEPE,bus,iett_gtfs,Avcılar,True,False
iett_509459__bus,iett_509459,509459,ŞEHİT TAHSİN GEREKLİ,bus,iett_gtfs,Avcılar,True,False
iett_509460__bus,iett_509460,509460,ŞEHİT TAHSİN GEREKLİ,bus,iett_gtfs,Avcılar,True,False
iett_509461__bus,iett_509461,509461,ISPARTAKULE BLOKLARI,bus,iett_gtfs,Avcılar,True,False
iett_290318__bus,iett_290318,290318,ANITPARK,bus,iett_gtfs,Büyükçekmece,True,False
iett_290288__bus,iett_290288,290288,ATATÜRK MAHALLESİ,bus,iett_gtfs,Büyükçekmece,True,False
iett_508612__bus,iett_508612,508612,SANAYİ TİCARET MÜDÜRLÜĞÜ,bus,iett_gtfs,Başakşehir,True,False
iett_509469__bus,iett_509469,509469,BAĞLARİÇİ CADDESİ,bus,iett_gtfs,Avcılar,True,False
iett_509470__bus,iett_509470,509470,BAĞLARİÇİ CADDESİ,bus,iett_gtfs,Avcılar,True,False
iett_509471__bus,iett_509471,509471,BAĞLAR İÇİ,bus,iett_gtfs,Avcılar,True,False
iett_509472__bus,iett_509472,509472,BAĞLAR İÇİ,bus,iett_gtfs,Avcılar,True,False
iett_509473__bus,iett_509473,509473,OKUL CADDESİ,bus,iett_gtfs,Avcılar,True,False
iett_292243__bus,iett_292243,292243,DEMİRÇEKME,bus,iett_gtfs,Büyükçekmece,True,False
iett_290323__bus,iett_290323,290323,AĞAÇ SARAY EVLERİ,bus,iett_gtfs,Büyükçekmece,True,False
iett_292245__bus,iett_292245,292245,AĞAÇ SARAY EVLERİ,bus,iett_gtfs,Esenyurt,True,False
iett_578969__bus,iett_578969,578969,İSTOÇ 25.-26.ADA,bus,iett_gtfs,Bağcılar,True,False
iett_290329__bus,iett_290329,290329,TEM ÇIKIŞI,bus,iett_gtfs,Büyükçekmece,True,False
iett_509677__bus,iett_509677,509677,GÖL KONUTLARI,bus,iett_gtfs,Küçükçekmece,True,False
iett_509678__bus,iett_509678,509678,GÖL KONUTLARI,bus,iett_gtfs,Küçükçekmece,True,False
iett_509679__bus,iett_509679,509679,DEFNE-1 EVLERİ,bus,iett_gtfs,Küçükçekmece,True,False
iett_509680__bus,iett_509680,509680,DEFNE-1 EVLERİ,bus,iett_gtfs,Küçükçekmece,True,False
iett_509681__bus,iett_509681,509681,HALKALI PARK,bus,iett_gtfs,Küçükçekmece,True,False
iett_509681__metrobus,iett_509681,509681,HALKALI PARK,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_508621__bus,iett_508621,508621,ŞEHİT HAKİ ARAS,bus,iett_gtfs,Başakşehir,True,False
iett_508621__metrobus,iett_508621,508621,ŞEHİT HAKİ ARAS,metrobus,iett_gtfs,Başakşehir,True,True
iett_292250__bus,iett_292250,292250,KIRAÇ KÖPRÜ,bus,iett_gtfs,Esenyurt,True,False
iett_292250__metrobus,iett_292250,292250,KIRAÇ KÖPRÜ,metrobus,iett_gtfs,Esenyurt,True,True
iett_292251__bus,iett_292251,292251,KIRAÇ KÖPRÜ,bus,iett_gtfs,Esenyurt,True,False
iett_292251__metrobus,iett_292251,292251,KIRAÇ KÖPRÜ,metrobus,iett_gtfs,Esenyurt,True,True
iett_509477__bus,iett_509477,509477,ESENYURT YOLU,bus,iett_gtfs,Avcılar,True,False
iett_509478__bus,iett_509478,509478,ESENYURT YOLU,bus,iett_gtfs,Avcılar,True,False
iett_290385__bus,iett_290385,290385,SAHİL YOLU,bus,iett_gtfs,Büyükçekmece,True,False
iett_509479__bus,iett_509479,509479,FABRİKALAR YOLU,bus,iett_gtfs,Avcılar,True,False
iett_509481__bus,iett_509481,509481,FEVZİ ÇAKMAK CADDESİ,bus,iett_gtfs,Avcılar,True,False
iett_509486__bus,iett_509486,509486,ŞEHİT ŞERİFE BACI ÇOK PROGRAMLI ANADOLU LİSESİ,bus,iett_gtfs,Avcılar,True,False
iett_509487__bus,iett_509487,509487,ŞEHİT ŞERİFE BACI ÇOK PROGRAMLI ANADOLU LİSESİ,bus,iett_gtfs,Avcılar,True,False
iett_509685__bus,iett_509685,509685,C KAPISI,bus,iett_gtfs,Küçükçekmece,True,False
iett_509686__bus,iett_509686,509686,C KAPISI,bus,iett_gtfs,Küçükçekmece,True,False
iett_509488__bus,iett_509488,509488,ATATÜRK CADDESİ,bus,iett_gtfs,Avcılar,True,False
iett_509490__bus,iett_509490,509490,GAZİ CADDESİ,bus,iett_gtfs,Avcılar,True,False
iett_509492__metrobus,iett_509492,509492,KOZA EVLERİ YOLU,metrobus,iett_gtfs,Avcılar,True,True
iett_509687__metrobus,iett_509687,509687,ORTA MAHALLESİ,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_509688__metrobus,iett_509688,509688,ORTA MAHALLESİ,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_510978__bus,iett_510978,510978,GAZİ CADDESİ,bus,iett_gtfs,Esenler,True,False
iett_510978__metrobus,iett_510978,510978,GAZİ CADDESİ,metrobus,iett_gtfs,Esenler,True,True
iett_509690__bus,iett_509690,509690,ŞEHİT MUSTAFA DİREKLİ,bus,iett_gtfs,Küçükçekmece,True,False
iett_509691__bus,iett_509691,509691,ŞEHİT MUSTAFA DİREKLİ,bus,iett_gtfs,Küçükçekmece,True,False
iett_292258__bus,iett_292258,292258,FAHİR İLKEL İLKOKULU,bus,iett_gtfs,Esenyurt,True,False
iett_292260__bus,iett_292260,292260,461.SOKAK-ŞEHİT BÜLENT AYDIN,bus,iett_gtfs,Esenyurt,True,False
iett_292261__bus,iett_292261,292261,461.SOKAK-ŞEHİT BÜLENT AYDIN,bus,iett_gtfs,Avcılar,True,False
iett_509495__bus,iett_509495,509495,TÜTÜN SOKAK,bus,iett_gtfs,Avcılar,True,False
iett_509496__bus,iett_509496,509496,TÜTÜN SOKAK,bus,iett_gtfs,Avcılar,True,False
iett_509497__bus,iett_509497,509497,YAHYA ÇAVUŞ,bus,iett_gtfs,Avcılar,True,False
iett_509695__metrobus,iett_509695,509695,HASTANE YOLU,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_509696__metrobus,iett_509696,509696,HASTANE YOLU,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_509697__metrobus,iett_509697,509697,KATI ATIK TESİSLERİ,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_509698__metrobus,iett_509698,509698,KATI ATIK TESİSLERİ,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_508630__bus,iett_508630,508630,İSTİHDAM,bus,iett_gtfs,Başakşehir,True,False
iett_508631__bus,iett_508631,508631,ESKOOP,bus,iett_gtfs,Başakşehir,True,False
iett_509676__bus,iett_509676,509676,GÜNEY YANYOL,bus,iett_gtfs,Küçükçekmece,True,False
iett_509676__metrobus,iett_509676,509676,GÜNEY YANYOL,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_292262__bus,iett_292262,292262,ARDIÇLI MAHALLESİ,bus,iett_gtfs,Esenyurt,True,False
iett_578974__bus,iett_578974,578974,ALTINBAŞ ÜNİVERSİTESİ,bus,iett_gtfs,Bağcılar,True,False
iett_578974__metrobus,iett_578974,578974,ALTINBAŞ ÜNİVERSİTESİ,metrobus,iett_gtfs,Bağcılar,True,True
iett_578975__bus,iett_578975,578975,ALTINBAŞ ÜNİVERSİTESİ,bus,iett_gtfs,Bağcılar,True,False
iett_578975__metrobus,iett_578975,578975,ALTINBAŞ ÜNİVERSİTESİ,metrobus,iett_gtfs,Bağcılar,True,True
iett_508663__bus,iett_508663,508663,TURGUT ÖZAL BULVARI,bus,iett_gtfs,Başakşehir,True,False
iett_509705__bus,iett_509705,509705,İKİTELLİ CADDESİ,bus,iett_gtfs,Küçükçekmece,True,False
iett_509705__metrobus,iett_509705,509705,İKİTELLİ CADDESİ,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_509706__bus,iett_509706,509706,İKİTELLİ CADDESİ,bus,iett_gtfs,Küçükçekmece,True,False
iett_509706__metrobus,iett_509706,509706,İKİTELLİ CADDESİ,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_508677__bus,iett_508677,508677,KELEBEKLER VADİSİ,bus,iett_gtfs,Başakşehir,True,False
iett_5251791__bus,iett_5251791,5251791,KELEBEKLER VADİSİ,bus,iett_gtfs,Başakşehir,True,False
iett_508678__bus,iett_508678,508678,ARMİNA EVLERİ,bus,iett_gtfs,Başakşehir,True,False
iett_508680__bus,iett_508680,508680,2801.SOKAK,bus,iett_gtfs,Başakşehir,True,False
iett_508681__bus,iett_508681,508681,2801.SOKAK,bus,iett_gtfs,Başakşehir,True,False
iett_508682__bus,iett_508682,508682,GÜNIŞIĞI,bus,iett_gtfs,Başakşehir,True,False
iett_508683__bus,iett_508683,508683,GÜNIŞIĞI,bus,iett_gtfs,Başakşehir,True,False
iett_508684__bus,iett_508684,508684,ESTONŞEHİR,bus,iett_gtfs,Başakşehir,True,False
iett_508685__bus,iett_508685,508685,ESTONŞEHİR,bus,iett_gtfs,Başakşehir,True,False
iett_510983__metrobus,iett_510983,510983,ATIŞALANI YANYOL,metrobus,iett_gtfs,Esenler,True,True
iett_510984__bus,iett_510984,510984,ORUÇREİS,bus,iett_gtfs,Esenler,True,False
iett_510984__metrobus,iett_510984,510984,ORUÇREİS,metrobus,iett_gtfs,Esenler,True,True
iett_578976__bus,iett_578976,578976,MEDİPOL ÜNİVERSİTESİ HASTANESİ,bus,iett_gtfs,Bağcılar,True,False
iett_292275__bus,iett_292275,292275,ESENYURT İMAM HATİP,bus,iett_gtfs,Esenyurt,True,False
iett_292275__metrobus,iett_292275,292275,ESENYURT İMAM HATİP,metrobus,iett_gtfs,Esenyurt,True,True
iett_292276__bus,iett_292276,292276,ESENYURT İMAM HATİP,bus,iett_gtfs,Esenyurt,True,False
iett_292276__metrobus,iett_292276,292276,ESENYURT İMAM HATİP,metrobus,iett_gtfs,Esenyurt,True,True
iett_292277__bus,iett_292277,292277,ESENBAHÇE,bus,iett_gtfs,Esenyurt,True,False
iett_292277__metrobus,iett_292277,292277,ESENBAHÇE,metrobus,iett_gtfs,Esenyurt,True,True
iett_292279__bus,iett_292279,292279,YILMAZKENT,bus,iett_gtfs,Esenyurt,True,False
iett_292279__metrobus,iett_292279,292279,YILMAZKENT,metrobus,iett_gtfs,Esenyurt,True,True
iett_292281__bus,iett_292281,292281,YEŞİLKENT MAHALLESİ,bus,iett_gtfs,Esenyurt,True,False
iett_292281__metrobus,iett_292281,292281,YEŞİLKENT MAHALLESİ,metrobus,iett_gtfs,Esenyurt,True,True
iett_292282__bus,iett_292282,292282,YEŞİLKENT MAHALLESİ,bus,iett_gtfs,Esenyurt,True,False
iett_292282__metrobus,iett_292282,292282,YEŞİLKENT MAHALLESİ,metrobus,iett_gtfs,Esenyurt,True,True
iett_292283__bus,iett_292283,292283,NAZIM HİKMET BULVARI,bus,iett_gtfs,Esenyurt,True,False
iett_292283__metrobus,iett_292283,292283,NAZIM HİKMET BULVARI,metrobus,iett_gtfs,Esenyurt,True,True
iett_292284__bus,iett_292284,292284,NAZIM HİKMET BULVARI,bus,iett_gtfs,Esenyurt,True,False
iett_292284__metrobus,iett_292284,292284,NAZIM HİKMET BULVARI,metrobus,iett_gtfs,Esenyurt,True,True
iett_292285__bus,iett_292285,292285,GÜZELYURT SAĞLIK OCAĞI,bus,iett_gtfs,Esenyurt,True,False
iett_292285__metrobus,iett_292285,292285,GÜZELYURT SAĞLIK OCAĞI,metrobus,iett_gtfs,Esenyurt,True,True
iett_292286__bus,iett_292286,292286,GÜZELYURT SAĞLIK OCAĞI,bus,iett_gtfs,Esenyurt,True,False
iett_292286__metrobus,iett_292286,292286,GÜZELYURT SAĞLIK OCAĞI,metrobus,iett_gtfs,Esenyurt,True,True
iett_292287__bus,iett_292287,292287,ALTINYILDIZ İLKOKULU,bus,iett_gtfs,Esenyurt,True,False
iett_292287__metrobus,iett_292287,292287,ALTINYILDIZ İLKOKULU,metrobus,iett_gtfs,Esenyurt,True,True
iett_292288__bus,iett_292288,292288,ALTINYILDIZ İLKOKULU,bus,iett_gtfs,Esenyurt,True,False
iett_292288__metrobus,iett_292288,292288,ALTINYILDIZ İLKOKULU,metrobus,iett_gtfs,Esenyurt,True,True
iett_292289__bus,iett_292289,292289,11.CADDE,bus,iett_gtfs,Esenyurt,True,False
iett_292289__metrobus,iett_292289,292289,11.CADDE,metrobus,iett_gtfs,Esenyurt,True,True
iett_509502__bus,iett_509502,509502,ABDİ İPEKÇİ CADDESİ,bus,iett_gtfs,Avcılar,True,False
iett_509503__bus,iett_509503,509503,ABDİ İPEKÇİ CADDESİ,bus,iett_gtfs,Avcılar,True,False
iett_290406__bus,iett_290406,290406,ATATÜRK CADDESİ,bus,iett_gtfs,Büyükçekmece,True,False
iett_290407__bus,iett_290407,290407,ADALET SOKAK,bus,iett_gtfs,Büyükçekmece,True,False
iett_290408__bus,iett_290408,290408,ADALET SOKAK,bus,iett_gtfs,Büyükçekmece,True,False
iett_290409__bus,iett_290409,290409,DR.SADIK AHMET CADDESİ,bus,iett_gtfs,Büyükçekmece,True,False
iett_290411__bus,iett_290411,290411,İKİZEVLER,bus,iett_gtfs,Büyükçekmece,True,False
iett_290412__bus,iett_290412,290412,İKİZEVLER,bus,iett_gtfs,Büyükçekmece,True,False
iett_292290__bus,iett_292290,292290,ESENYURT KİPTAŞ 4.ETAP,bus,iett_gtfs,Esenyurt,True,False
iett_292293__bus,iett_292293,292293,HÜSEYİN ERGÜN ULU CAMİİ,bus,iett_gtfs,Esenyurt,True,False
iett_292294__bus,iett_292294,292294,HÜSEYİN ERGÜN ULU CAMİİ,bus,iett_gtfs,Esenyurt,True,False
iett_292295__bus,iett_292295,292295,KİPTAŞ 5.ETAP,bus,iett_gtfs,Esenyurt,True,False
iett_292297__bus,iett_292297,292297,HOŞDERE KAVŞAĞI,bus,iett_gtfs,Esenyurt,True,False
iett_292297__metrobus,iett_292297,292297,HOŞDERE KAVŞAĞI,metrobus,iett_gtfs,Esenyurt,True,True
iett_292298__bus,iett_292298,292298,HOŞDERE KAVŞAĞI,bus,iett_gtfs,Esenyurt,True,False
iett_292298__metrobus,iett_292298,292298,HOŞDERE KAVŞAĞI,metrobus,iett_gtfs,Esenyurt,True,True
iett_292299__bus,iett_292299,292299,ESENKENT GİRİŞ,bus,iett_gtfs,Esenyurt,True,False
iett_509718__bus,iett_509718,509718,MANOLYA,bus,iett_gtfs,Küçükçekmece,True,False
iett_509719__bus,iett_509719,509719,GÜMRÜK,bus,iett_gtfs,Küçükçekmece,True,False
iett_509720__bus,iett_509720,509720,GÜMRÜK,bus,iett_gtfs,Küçükçekmece,True,False
iett_509722__bus,iett_509722,509722,SOĞUKSU,bus,iett_gtfs,Küçükçekmece,True,False
iett_292301__bus,iett_292301,292301,KİPTAŞ KONUTLARI YOLU,bus,iett_gtfs,Esenyurt,True,False
iett_578992__bus,iett_578992,578992,İSTOÇ METRO,bus,iett_gtfs,Bağcılar,True,False
iett_292314__bus,iett_292314,292314,KİPTAŞ 3.ETAP,bus,iett_gtfs,Esenyurt,True,False
iett_578996__bus,iett_578996,578996,MAHMUTBEY İLKOKULU,bus,iett_gtfs,Bağcılar,True,False
iett_578996__metrobus,iett_578996,578996,MAHMUTBEY İLKOKULU,metrobus,iett_gtfs,Bağcılar,True,True
iett_509728__bus,iett_509728,509728,KÖPRÜ ,bus,iett_gtfs,Küçükçekmece,True,False
iett_509729__bus,iett_509729,509729,KÖPRÜ,bus,iett_gtfs,Küçükçekmece,True,False
iett_509732__bus,iett_509732,509732,AVRUPA KONUTLARI 3,bus,iett_gtfs,Küçükçekmece,True,False
iett_509732__metrobus,iett_509732,509732,AVRUPA KONUTLARI 3,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_509733__bus,iett_509733,509733,AVRUPA KONUTLARI 3,bus,iett_gtfs,Küçükçekmece,True,False
iett_509733__metrobus,iett_509733,509733,AVRUPA KONUTLARI 3,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_509736__bus,iett_509736,509736,TEM ÇIKIŞI,bus,iett_gtfs,Küçükçekmece,True,False
iett_509736__metrobus,iett_509736,509736,TEM ÇIKIŞI,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_509737__bus,iett_509737,509737,TEM ÇIKIŞI,bus,iett_gtfs,Küçükçekmece,True,False
iett_509737__metrobus,iett_509737,509737,TEM ÇIKIŞI,metrobus,iett_gtfs,Küçükçekmece,True,True
iett_579007__metrobus,iett_579007,579007,FATİH MAHALLESİ,metrobus,iett_gtfs,Bağcılar,True,True
iett_579008__metrobus,iett_579008,579008,FATİH MAHALLESİ,metrobus,iett_gtfs,Bağcılar,True,True
iett_508599__bus,iett_508599,508599,ASMALI EVLER ,bus,iett_gtfs,Başakşehir,True,False
iett_292318__bus,iett_292318,292318,KİPTAŞ GİRİŞ,bus,iett_gtfs,Esenyurt,True,False
iett_292318__metrobus,iett_292318,292318,KİPTAŞ GİRİŞ,metrobus,iett_gtfs,Esenyurt,True,True
iett_292319__bus,iett_292319,292319,KİPTAŞ GİRİŞ,bus,iett_gtfs,Esenyurt,True,False
iett_292319__metrobus,iett_292319,292319,KİPTAŞ GİRİŞ,metrobus,iett_gtfs,Esenyurt,True,True
iett_292320__bus,iett_292320,292320,DUMANKAYA,bus,iett_gtfs,Esenyurt,True,False
iett_508737__bus,iett_508737,508737,DUMANKAYA,bus,iett_gtfs,Başakşehir,True,False
iett_509740__bus,iett_509740,509740,İMSAN,bus,iett_gtfs,Küçükçekmece,True,False
iett_579025__bus,iett_579025,579025,MAHMUTBEY METRO,bus,iett_gtfs,Bağcılar,True,False
iett_579025__metrobus,iett_579025,579025,MAHMUTBEY METRO,metrobus,iett_gtfs,Bağcılar,True,True
iett_509744__bus,iett_509744,509744,TOKİ 3.BÖLGE,bus,iett_gtfs,Küçükçekmece,True,False
iett_509745__bus,iett_509745,509745,TOKİ 3.BÖLGE,bus,iett_gtfs,Küçükçekmece,True,False
iett_509515__bus,iett_509515,509515,IŞIK OKULLARI  ISPARTAKULE KAMPÜSÜ,bus,iett_gtfs,Avcılar,True,False
iett_509516__bus,iett_509516,509516,IŞIK OKULLARI  ISPARTAKULE KAMPÜSÜ,bus,iett_gtfs,Avcılar,True,False
iett_509516__metrobus,iett_509516,509516,IŞIK OKULLARI  ISPARTAKULE KAMPÜSÜ,metrobus,iett_gtfs,Avcılar,True,True
iett_292322__bus,iett_292322,292322,1047.SOKAK,bus,iett_gtfs,Esenyurt,True,False
iett_292323__bus,iett_292323,292323,ŞEHİTLER VE GAZİLER PARKI,bus,iett_gtfs,Esenyurt,True,False
iett_509746__bus,iett_509746,509746,KÜÇÜKÇEKMECE TEM YOL,bus,iett_gtfs,Küçükçekmece,True,False
iett_509517__bus,iett_509517,509517,TAHTAKALE KÖPRÜSÜ,bus,iett_gtfs,Avcılar,True,False
iett_509517__metrobus,iett_509517,509517,TAHTAKALE KÖPRÜSÜ,metrobus,iett_gtfs,Avcılar,True,True
iett_579540__bus,iett_579540,579540,İSKENDERPAŞA,bus,iett_gtfs,Fatih,True,False
iett_579541__bus,iett_579541,579541,İSKENDERPAŞA,bus,iett_gtfs,Fatih,True,False
iett_579542__bus,iett_579542,579542,OĞUZHAN,bus,iett_gtfs,Fatih,True,False
iett_579543__bus,iett_579543,579543,OĞUZHAN,bus,iett_gtfs,Fatih,True,False
iett_579545__bus,iett_579545,579545,İSTANBUL EMNİYET MÜDÜRLÜĞÜ,bus,iett_gtfs,Fatih,True,False
iett_579546__bus,iett_579546,579546,İSTANBUL EMNİYET MÜDÜRLÜĞÜ,bus,iett_gtfs,Fatih,True,False
iett_579547__bus,iett_579547,579547,BEZMİALEM VAKIF ÜNİVERSİTESİ,bus,iett_gtfs,Fatih,True,False
iett_579548__bus,iett_579548,579548,BEZMİALEM VAKIF ÜNİVERSİTESİ,bus,iett_gtfs,Fatih,True,False
iett_579550__bus,iett_579550,579550,ULUBATLI,bus,iett_gtfs,Fatih,True,False
iett_579551__bus,iett_579551,579551,ULUBATLI,bus,iett_gtfs,Fatih,True,False
iett_508789__bus,iett_508789,508789,ATATÜRK SANAYİ SİTESİ,bus,iett_gtfs,Başakşehir,True,False
iett_291588__bus,iett_291588,291588,AKÇABURGAZ,bus,iett_gtfs,Arnavutköy,True,False
iett_291631__bus,iett_291631,291631,ÖMERLİ KİPTAŞ KONUTLARI,bus,iett_gtfs,Arnavutköy,True,False
iett_291633__bus,iett_291633,291633,ÖMERLİ KÖY İÇİ,bus,iett_gtfs,Arnavutköy,True,False
iett_291634__bus,iett_291634,291634,ÖMERLİ MAHALLESİ MUHTARLIĞI,bus,iett_gtfs,Arnavutköy,True,False
iett_5250311__bus,iett_5250311,5250311,DELİKLİKAYA,bus,iett_gtfs,Arnavutköy,True,False
iett_291648__bus,iett_291648,291648,ÖMERLİ CADDESİ,bus,iett_gtfs,Arnavutköy,True,False
iett_680887__bus,iett_680887,680887,AKARETLER,bus,iett_gtfs,Beşiktaş,True,False
iett_680926__bus,iett_680926,680926,SULTAN SELİM MAHALLESİ,bus,iett_gtfs,Beşiktaş,True,False
iett_680928__bus,iett_680928,680928,4.LEVENT,bus,iett_gtfs,Beşiktaş,True,False
iett_680929__bus,iett_680929,680929,4.LEVENT,bus,iett_gtfs,Beşiktaş,True,False
iett_680931__bus,iett_680931,680931,4.LEVENT,bus,iett_gtfs,Beşiktaş,True,False
iett_659092__bus,iett_659092,659092,FABRİKALAR,bus,iett_gtfs,Şişli,True,False
iett_680933__bus,iett_680933,680933,FABRİKALAR,bus,iett_gtfs,Beşiktaş,True,False
iett_659094__bus,iett_659094,659094,LEVENT,bus,iett_gtfs,Şişli,True,False
iett_680934__bus,iett_680934,680934,LEVENT,bus,iett_gtfs,Beşiktaş,True,False
iett_680940__bus,iett_680940,680940,ZİNCİRLİKUYU,bus,iett_gtfs,Beşiktaş,True,False
iett_680950__bus,iett_680950,680950,YILDIZ TEKNİK ÜNİVERSİTESİ,bus,iett_gtfs,Beşiktaş,True,False
iett_680951__bus,iett_680951,680951,YILDIZ TEKNİK ÜNİVERSİTESİ,bus,iett_gtfs,Beşiktaş,True,False
iett_680953__bus,iett_680953,680953,BARBAROS BULVARI,bus,iett_gtfs,Beşiktaş,True,False
iett_680954__bus,iett_680954,680954,BARBAROS BULVARI,bus,iett_gtfs,Beşiktaş,True,False
iett_681059__bus,iett_681059,681059,BEŞİKTAŞ MEYDAN,bus,iett_gtfs,Beşiktaş,True,False
iett_659101__bus,iett_659101,659101,ZİNCİRLİKUYU-ÜNİVERSİTE,bus,iett_gtfs,Şişli,True,False
iett_659102__bus,iett_659102,659102,ZİNCİRLİKUYU-ÜNİVERSİTE,bus,iett_gtfs,Şişli,True,False
iett_659103__bus,iett_659103,659103,ESENTEPE,bus,iett_gtfs,Şişli,True,False
iett_659104__bus,iett_659104,659104,ESENTEPE,bus,iett_gtfs,Şişli,True,False
iett_659106__bus,iett_659106,659106,GAYRETTEPE,bus,iett_gtfs,Şişli,True,False
iett_659107__bus,iett_659107,659107,GAYRETTEPE,bus,iett_gtfs,Şişli,True,False
iett_659108__bus,iett_659108,659108,ALİ SAMİ YEN,bus,iett_gtfs,Şişli,True,False
iett_579888__bus,iett_579888,579888,TAKSİM,bus,iett_gtfs,Beyoğlu,True,False
iett_579892__bus,iett_579892,579892,TEKNİK ÜNİVERSİTE,bus,iett_gtfs,Beyoğlu,True,False
